Unnamed: 0,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
3766,1950,4.0,2.0,True,False,180.0,,Les Corts,10.833333333333334
3809,717,0.0,1.0,False,False,42.0,,Ciutat Vella,17.071428571428573
3846,800,0.0,1.0,False,False,48.0,,Gràcia,16.666666666666668
3889,650,1.0,1.0,False,False,40.0,,Gràcia,16.25
3912,500,0.0,1.0,True,False,25.0,,Horta- Guinardo,20.0
3916,800,0.0,1.0,True,False,31.0,,Sarria-Sant Gervasi,25.806451612903224
3922,4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336
4002,1000,2.0,1.0,False,False,70.0,,Ciutat Vella,14.285714285714286
4053,625,0.0,1.0,True,True,42.0,,Les Corts,14.88095238095238
4100,1900,0.0,1.0,False,False,170.0,,Eixample,11.176470588235292
4131,800,1.0,1.0,True,False,50.0,,Eixample,16.0
4152,4600,3.0,2.0,True,True,80.0,,Eixample,57.5
4175,650,0.0,1.0,True,False,27.0,,Horta- Guinardo,24.07407407407408
4207,850,1.0,1.0,True,False,40.0,,Ciutat Vella,21.25
4251,942,0.0,1.0,True,False,60.0,,Sant Martí,15.7
4253,1300,0.0,1.0,True,False,78.0,,Eixample,16.666666666666668
4254,630,1.0,1.0,False,False,26.0,,Sant Martí,24.23076923076923
4342,770,1.0,1.0,False,False,60.0,,Sants-Montjuïc,12.833333333333334
4349,1000,1.0,1.0,False,True,65.0,,Sant Martí,15.384615384615383
4359,500,0.0,1.0,False,False,20.0,,Sarria-Sant Gervasi,25.0
4456,1000,2.0,1.0,True,False,105.0,,Sant Martí,9.523809523809524
4492,4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336
4494,2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946
4495,2800,1.0,1.0,True,False,75.0,,Gràcia,37.333333333333336
4549,1700,2.0,1.0,True,False,85.0,,Sarria-Sant Gervasi,20.0
4617,750,0.0,1.0,True,False,42.0,,Les Corts,17.857142857142858
4639,750,2.0,2.0,True,False,80.0,,Nou Barris,9.375
4668,590,1.0,1.0,False,False,30.0,,Ciutat Vella,19.666666666666668
4691,1100,1.0,1.0,False,True,75.0,,Sarria-Sant Gervasi,14.666666666666666
4710,5300,4.0,6.0,True,False,225.0,,Sarria-Sant Gervasi,23.55555555555556
4738,4500,4.0,3.0,True,True,256.0,,Sarria-Sant Gervasi,17.578125
4755,5500,3.0,2.0,True,False,100.0,,Gràcia,55.0
4756,2700,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946
4757,2400,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.142857142857142
4830,850,1.0,1.0,True,False,50.0,,Eixample,17.0
4927,650,1.0,1.0,True,False,22.0,,Eixample,29.545454545454547
4944,475,1.0,1.0,True,False,32.0,,Ciutat Vella,14.84375
4952,1100,1.0,2.0,True,False,81.0,,Ciutat Vella,13.580246913580249
4982,725,1.0,1.0,True,False,35.0,,Sant Martí,20.714285714285715
5009,770,1.0,2.0,False,False,85.0,,Sants-Montjuïc,9.058823529411764
5016,625,0.0,1.0,False,False,30.0,,Eixample,20.83333333333333
5099,750,1.0,1.0,True,False,58.0,,Eixample,12.93103448275862
5101,2800,1.0,1.0,True,False,15.0,,Gràcia,186.66666666666663
5104,4000,0.0,1.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336
5105,2400,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.142857142857142
5108,925,1.0,1.0,True,False,50.0,,Eixample,18.5
5121,725,1.0,1.0,True,False,35.0,,Sant Martí,20.714285714285715
5170,925,3.0,2.0,False,False,86.0,,Sants-Montjuïc,10.755813953488373
5174,850,5.0,2.0,False,True,103.0,,Sant Andreu,8.25242718446602
5178,1050,2.0,3.0,True,False,65.0,,Ciutat Vella,16.153846153846153
5200,890,0.0,1.0,True,False,55.0,,Ciutat Vella,16.181818181818183
5204,725,0.0,1.0,True,False,50.0,,Sants-Montjuïc,14.5
5224,800,1.0,1.0,True,False,33.0,,Ciutat Vella,24.24242424242424
5226,835,1.0,1.0,True,False,45.0,,Sant Martí,18.55555555555556
5244,1250,2.0,2.0,True,True,89.0,,Sarria-Sant Gervasi,14.044943820224718
5275,3200,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,37.64705882352941
5280,2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946
5308,5500,3.0,2.0,True,False,100.0,,Gràcia,55.0
5354,600,0.0,1.0,False,False,37.0,,Ciutat Vella,16.216216216216218
5385,580,0.0,1.0,True,False,20.0,,Gràcia,29.0
5406,4500,3.0,2.0,True,True,85.0,,Eixample,52.94117647058823
5408,3000,2.0,1.0,True,False,85.0,,Gràcia,35.294117647058826
5409,4500,3.0,2.0,True,True,85.0,,Eixample,52.94117647058823
5475,600,1.0,1.0,False,False,38.0,,Ciutat Vella,15.789473684210526
5477,726,0.0,1.0,False,False,35.0,,Gràcia,20.742857142857144
5488,1573,1.0,2.0,False,False,122.0,,Gràcia,12.89344262295082
5494,1250,2.0,2.0,True,False,90.0,,Sant Martí,13.88888888888889
5504,4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336
5505,2700,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946
5507,5500,3.0,2.0,True,False,100.0,,Gràcia,55.0
5512,5500,3.0,2.0,True,False,140.0,,Sarria-Sant Gervasi,39.285714285714285
5515,2400,3.0,2.0,True,False,140.0,,Sarria-Sant Gervasi,17.142857142857142
5563,950,1.0,1.0,True,False,55.0,,Eixample,17.272727272727273
5576,1150,1.0,1.0,True,False,58.0,,Eixample,19.82758620689655
5610,600,1.0,1.0,True,False,35.0,,Ciutat Vella,17.142857142857142
5643,1160,3.0,2.0,False,False,105.0,,Les Corts,11.047619047619047
5644,1180,3.0,2.0,True,False,100.0,,Les Corts,11.8
5698,5500,3.0,2.0,True,False,100.0,,Gràcia,55.0
5717,3200,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,37.64705882352941
5718,2400,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.142857142857142
5732,680,0.0,2.0,False,True,58.0,,Ciutat Vella,11.724137931034482
5813,4600,3.0,2.0,True,True,80.0,,Eixample,57.5
5818,2300,3.0,2.0,True,False,140.0,,Sarria-Sant Gervasi,16.428571428571427
5828,5500,3.0,2.0,True,False,100.0,,Gràcia,55.0
5911,950,1.0,1.0,True,False,54.0,,Sarria-Sant Gervasi,17.59259259259259
5923,2800,0.0,1.0,True,False,75.0,,Gràcia,37.333333333333336
6176,800,0.0,1.0,True,False,35.0,,Eixample,22.857142857142858
6177,800,0.0,1.0,True,False,35.0,,Eixample,22.857142857142858
6287,1095,0.0,1.0,True,False,60.0,,Eixample,18.25
6364,690,0.0,1.0,False,False,45.0,,Ciutat Vella,15.333333333333334
6558,750,0.0,1.0,False,False,45.0,,Ciutat Vella,16.666666666666668
6562,6000,2.0,2.0,True,True,290.0,,Eixample,20.6896551724138
6566,2600,3.0,3.0,False,True,170.0,,Sant Martí,15.294117647058824
6610,1000,2.0,2.0,True,False,70.0,,Ciutat Vella,14.285714285714286
6611,1000,2.0,2.0,True,False,70.0,,Ciutat Vella,14.285714285714286
6618,1200,1.0,1.0,True,False,50.0,,Sarria-Sant Gervasi,24.0
6651,950,1.0,1.0,True,False,100.0,,Sant Martí,9.5
6680,1095,1.0,2.0,True,False,63.0,,Sarria-Sant Gervasi,17.38095238095238
6692,900,2.0,1.0,True,False,78.0,,Horta- Guinardo,11.538461538461538
6729,2500,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.857142857142858
6742,825,1.0,1.0,False,False,80.0,,Ciutat Vella,10.3125
6826,795,1.0,1.0,True,False,50.0,,Ciutat Vella,15.9
6880,1292,2.0,2.0,True,False,95.0,,Ciutat Vella,13.6
6960,726,1.0,1.0,True,False,50.0,,Sant Martí,14.52
6969,950,4.0,2.0,True,False,150.0,,Sant Martí,6.333333333333333
7011,950,2.0,1.0,True,False,50.0,,Ciutat Vella,19.0
7069,1750,2.0,2.0,True,False,75.0,,Eixample,23.33333333333333
7213,5300,4.0,6.0,True,True,250.0,,Sarria-Sant Gervasi,21.2
7305,1200,1.0,2.0,False,False,41.0,,Ciutat Vella,29.26829268292683
7350,2650,2.0,2.0,False,False,90.0,,Eixample,29.444444444444443
7351,900,1.0,1.0,False,False,36.0,,Ciutat Vella,25.0
7363,780,0.0,1.0,True,False,25.0,,Sarria-Sant Gervasi,31.2
7373,685,1.0,1.0,True,False,30.0,,Les Corts,22.83333333333333
7396,990,1.0,1.0,True,False,151.0,,Sants-Montjuïc,6.556291390728477
7463,765,0.0,1.0,True,False,42.0,,Sarria-Sant Gervasi,18.214285714285715
7486,690,0.0,1.0,False,False,32.0,,Ciutat Vella,21.5625
7587,950,2.0,2.0,True,False,80.0,,Sants-Montjuïc,11.875
7666,610,0.0,1.0,True,False,24.0,,Eixample,25.416666666666668
7668,600,0.0,1.0,True,False,22.0,,Gràcia,27.27272727272728
7669,640,0.0,1.0,True,False,29.0,,Sant Martí,22.06896551724138
7673,700,0.0,1.0,True,False,25.0,,Horta- Guinardo,28.0
7764,1200,3.0,2.0,True,False,78.0,,Sant Martí,15.384615384615383
7843,1375,3.0,3.0,False,False,280.0,,Sarria-Sant Gervasi,4.910714285714286
7848,530,0.0,1.0,False,False,26.0,,Sants-Montjuïc,20.384615384615383
7876,700,1.0,1.0,True,False,45.0,,Gràcia,15.555555555555555
7921,6000,2.0,2.0,True,True,318.0,,Ciutat Vella,18.867924528301888
7925,1100,1.0,1.0,True,False,102.0,,Sants-Montjuïc,10.784313725490197
7939,1000,2.0,2.0,True,False,66.0,,Ciutat Vella,15.151515151515152
7960,4000,3.0,4.0,True,False,350.0,,Les Corts,11.428571428571429
7968,800,2.0,2.0,True,False,60.0,,Horta- Guinardo,13.333333333333334
8008,2750,5.0,2.0,False,False,179.0,,Ciutat Vella,15.363128491620111
8025,590,0.0,1.0,False,False,46.0,,Ciutat Vella,12.826086956521738
8029,1400,3.0,1.0,True,True,93.0,,Sants-Montjuïc,15.053763440860216
8042,825,1.0,1.0,False,False,53.0,,Ciutat Vella,15.566037735849056
8059,950,2.0,1.0,True,False,115.0,,Sants-Montjuïc,8.26086956521739
8113,725,1.0,2.0,False,False,55.0,,Ciutat Vella,13.181818181818182
8120,1600,3.0,2.0,True,True,80.0,,Eixample,20.0
8127,840,0.0,1.0,False,False,60.0,,Gràcia,14.0
8192,2568,1.946,2.074,True,True,125.14,flat,Gràcia,
8193,1050,2.137,0.991,True,False,,flat,Sarria-Sant Gervasi,16.742
8197,1246,0.947,1.86,True,False,,flat,Les Corts,28.09
8199,2800,2.166,1.881,True,True,124.8,attic,Eixample,
8207,1100,1.079,1.075,True,False,87.813,flat,Ciutat Vella,
8215,1000,3.06,,False,False,70.52,flat,Gràcia,15.31
8220,6800,5.323,4.325,True,True,342.372,flat,Sarria-Sant Gervasi,
8226,1348,2.034,1.062,False,False,,apartment,Sants-Montjuïc,22.149
8237,4500,,2.863,True,False,139.638,flat,Eixample,29.329
8244,842,2.926,1.039,True,False,66.284,flat,Ciutat Vella,
8248,1900,,0.973,True,False,142.691,flat,Sants-Montjuïc,12.588
8249,700,,0.979,True,False,40.709,study,Eixample,18.976
8265,825,0.0,0.963,False,False,93.331,,Ciutat Vella,9.09
8266,780,2.952,1.042,False,True,56.959,,Ciutat Vella,14.752
8270,1700,4.189,3.173,True,False,,flat,Sarria-Sant Gervasi,14.552
8273,1075,4.019,1.885,True,True,105.258,flat,Ciutat Vella,
8276,2700,4.148,2.177,True,False,91.109,,Ciutat Vella,34.298
8281,850,,2.032,True,False,38.122,flat,Gràcia,19.177
8282,680,,2.151,False,True,58.147,,Les Corts,12.799
8287,1580,2.913,1.951,True,True,,flat,Les Corts,13.102
8295,700,0.981,1.095,True,False,59.477,flat,Sant Martí,
8296,800,0.982,1.065,False,True,45.057,flat,Sarria-Sant Gervasi,
8297,1100,2.041,2.129,False,False,60.51,,Sant Martí,17.421
8298,700,,1.085,False,False,59.614,flat,Ciutat Vella,11.008
8299,1150,2.742,,True,False,81.826,flat,Sarria-Sant Gervasi,12.982
8304,850,2.719,,True,True,90.985,flat,Sants-Montjuïc,9.507
8315,1990,5.298,2.12,True,False,,flat,Ciutat Vella,14.817
8317,750,3.063,,False,True,62.702,flat,Sarria-Sant Gervasi,11.771
8319,1800,2.879,2.11,False,False,96.358,apartment,Sants-Montjuïc,
8320,1800,,2.024,True,False,90.017,flat,Sarria-Sant Gervasi,21.98
8323,990,2.08,1.075,False,False,43.568,flat,Ciutat Vella,
8327,1360,3.261,2.084,True,False,96.892,,Les Corts,13.972
8330,1100,2.96,,True,False,76.355,flat,Ciutat Vella,12.795
8337,790,2.181,,False,False,62.582,flat,Sarria-Sant Gervasi,14.323
8340,1100,2.9,2.041,True,True,,flat,Sant Martí,15.928
8344,865,0.906,1.012,False,True,,flat,Les Corts,16.878
8347,930,2.043,,True,False,58.593,flat,Gràcia,15.004
8368,850,,,True,False,77.337,flat,Les Corts,12.674
8369,1150,3.25,1.95,True,False,,,Ciutat Vella,13.829
8372,929,2.996,1.051,True,False,55.272,flat,Eixample,
8379,1100,2.907,2.047,False,True,,flat,Eixample,13.683
8381,2366,2.023,1.95,False,False,69.367,apartment,Sarria-Sant Gervasi,
8383,1150,4.176,2.181,True,False,,flat,Sant Andreu,9.111
8384,1000,2.82,1.879,True,False,91.327,,Horta- Guinardo,11.052
8386,1100,0.981,1.02,True,False,108.512,,Eixample,9.13
8391,925,2.175,2.136,False,False,,flat,Ciutat Vella,12.378
8395,2700,,3.073,True,False,162.383,flat,Sant Martí,18.952
8403,1650,3.658,2.121,False,True,,flat,Eixample,12.387
8405,875,2.166,,True,False,55.864,flat,Sant Andreu,15.808
8408,1100,2.196,2.041,True,True,83.128,,Les Corts,15.74
8411,2400,3.145,2.944,True,False,138.961,,Eixample,16.234
8414,1200,3.26,,True,False,92.742,flat,Eixample,12.425
8422,640,,0.968,False,True,34.958,flat,Sarria-Sant Gervasi,17.58
8424,945,2.006,0.996,True,False,55.475,,Ciutat Vella,15.956
8425,2750,4.67,2.191,False,False,181.422,,Horta- Guinardo,16.85
8428,625,1.072,0.984,True,False,31.683,apartment,Sarria-Sant Gervasi,
8432,1076,,1.004,False,False,31.897,apartment,Gràcia,
8437,800,0.954,1.046,True,True,46.631,flat,Sarria-Sant Gervasi,
8441,1580,2.749,1.819,True,False,125.515,flat,Eixample,
8442,1250,,1.036,False,False,80.258,flat,Gràcia,16.216
8443,860,2.154,1.08,False,False,57.513,flat,Sarria-Sant Gervasi,
8446,950,,0.976,True,False,81.825,flat,Ciutat Vella,13.096
8447,2934,3.291,1.96,True,True,,flat,Eixample,24.323
8454,7000,,4.789,True,True,420.18,flat,Ciutat Vella,
8456,650,1.83,,False,False,66.953,flat,Eixample,11.28
8459,900,,0.926,True,False,72.349,flat,Sarria-Sant Gervasi,
8462,1150,1.09,1.99,False,False,68.324,,Eixample,18.436
8467,600,0.955,1.072,False,False,,flat,Eixample,15.538
8470,2800,4.126,2.868,True,True,172.134,,Sant Martí,16.204
8476,1200,2.117,0.967,True,False,68.953,,Sarria-Sant Gervasi,17.25
8477,2300,2.911,2.036,True,False,146.284,,Gràcia,16.704
8478,850,,0.99,True,False,53.724,flat,Gràcia,15.875
8481,1250,1.96,,False,False,61.449,,Sants-Montjuïc,18.134
8486,1200,,,True,False,83.79,flat,Eixample,13.095
8490,1354,0.957,,False,False,51.698,apartment,Sarria-Sant Gervasi,26.423
8493,900,1.994,1.064,True,False,79.42,,Gràcia,10.55
8507,1050,2.057,0.942,True,False,80.152,flat,Ciutat Vella,
8518,770,0.941,1.073,True,True,32.072,,Les Corts,25.683
8522,1500,3.181,1.801,True,False,85.583,flat,Sant Martí,
8529,1174,3.254,0.96,False,False,,flat,Sarria-Sant Gervasi,18.067
8530,600,1.96,0.97,False,False,62.536,flat,Gràcia,
8541,4600,3.09,1.843,True,True,104.227,,Ciutat Vella,37.378
8552,1350,0.0,0.981,True,False,92.809,,Eixample,14.921
8558,590,0.0,0.92,False,False,44.53,,Les Corts,12.002
8559,1350,2.08,,True,False,63.588,flat,Ciutat Vella,20.524
8560,1100,0.988,0.917,False,False,98.14,,Les Corts,11.464
8564,800,1.045,,False,False,43.841,flat,Les Corts,18.906
8565,950,2.108,,False,True,,flat,Eixample,15.019
8567,2100,4.16,1.996,True,False,172.459,flat,Ciutat Vella,
8569,1400,,1.864,True,False,108.96,flat,Sarria-Sant Gervasi,10.716
8578,1150,,1.939,False,False,90.092,flat,Ciutat Vella,11.512
8579,1400,1.084,0.941,True,False,44.734,,Sants-Montjuïc,30.066
8586,1000,2.028,0.911,False,False,75.626,flat,Sarria-Sant Gervasi,
8592,800,1.851,1.016,False,False,59.007,,Eixample,14.554
8598,4500,2.898,1.949,True,True,79.122,,Eixample,55.79
8613,685,,0.986,True,False,41.97,,Sarria-Sant Gervasi,
8621,1250,,1.04,False,True,54.68,apartment,Eixample,26.205
8626,795,4.244,1.026,True,False,66.526,flat,Ciutat Vella,
8634,3700,,4.899,True,False,197.198,attic,Sarria-Sant Gervasi,20.485
8640,2900,2.985,2.036,False,False,108.767,,Sarria-Sant Gervasi,25.643
8644,950,1.091,1.043,True,False,57.558,,Sarria-Sant Gervasi,16.543
8646,4600,2.959,1.999,False,True,85.242,,Eixample,60.016
